0	0.858426346
2.5	0.858500813
5.061249695	0.860027644
7.481993382	0.858670986
9.981993382	0.857700101
12.54324308	0.85959352
15.04324308	0.859597843
17.46398676	0.859559837
20.02523646	0.860037224
22.52523646	0.859075296
25.02523646	0.860541672
27.50918493	0.860703137
30.00918493	0.861087512
32.50918493	0.861609829
35.07043462	0.861272528
37.49117831	0.862355949
39.99117831	0.861774946
42.49117831	0.862255607
45.05242801	0.863146497
47.47317169	0.86337735
49.97317169	0.863334002
52.53442139	0.86483733
55.03442139	0.864041942
57.45516508	0.864424976
60.01641477	0.864948756
62.51641477	0.865782535
65.01641477	0.865679019
67.50036324	0.867127898
70.00036324	0.86747195
72.50036324	0.867280424
75.06161294	0.868507019
77.48235662	0.86819308
79.98235662	0.868189536
82.54360632	0.869401875
85.04360632	0.870264261
87.46435001	0.870674068
90.0255997	0.871525553
92.5255997	0.872329409
95.0255997	0.872970076
97.50954817	0.873106543
100.0095482	0.873825481
108.9906394	0.876332963
117.9717307	0.876207226
126.9528219	0.877801564
135.9339132	0.878336237
144.9150044	0.878975325
153.957681	0.879796429
162.9387723	0.880099749
171.9991254	0.879680981
180.9802167	0.880823126
189.9613079	0.881229516
198.9423992	0.880566328
207.9234904	0.880663659
216.9045817	0.881503093
225.8856729	0.881882863
234.9283495	0.883117559
243.9094408	0.882094999
252.890532	0.881942914
261.8716233	0.881320403
270.8527145	0.881807103
